image_name;tags
train_dehazed_802;agriculture clear cultivation habitation primary
train_dehazed_803;clear primary
train_dehazed_804;agriculture partly_cloudy primary road
train_dehazed_805;clear primary
train_dehazed_806;clear primary water
train_dehazed_807;haze primary
train_dehazed_808;clear primary
train_dehazed_809;agriculture clear cultivation habitation primary road
train_dehazed_810;clear primary
train_dehazed_811;agriculture clear habitation primary
train_dehazed_812;clear primary
train_dehazed_813;agriculture clear primary
train_dehazed_814;agriculture clear habitation primary road
train_dehazed_815;partly_cloudy primary water
train_dehazed_816;agriculture clear cultivation primary
train_dehazed_817;cloudy
train_dehazed_818;clear primary
train_dehazed_819;partly_cloudy primary water
train_dehazed_820;agriculture clear habitation primary road water
train_dehazed_821;clear primary
train_dehazed_822;clear primary
train_dehazed_823;cloudy
train_dehazed_824;clear primary
train_dehazed_825;bare_ground clear cultivation habitation primary water
train_dehazed_826;agriculture partly_cloudy primary road
train_dehazed_827;cloudy
train_dehazed_828;clear primary
train_dehazed_829;agriculture clear primary road
train_dehazed_830;agriculture clear primary
train_dehazed_831;agriculture clear primary
train_dehazed_832;clear primary
train_dehazed_833;clear primary
train_dehazed_834;partly_cloudy primary
train_dehazed_835;clear primary
train_dehazed_836;clear primary
train_dehazed_837;clear primary
train_dehazed_838;clear primary water
train_dehazed_839;clear primary
train_dehazed_840;partly_cloudy primary
train_dehazed_841;agriculture clear primary
train_dehazed_842;partly_cloudy primary
train_dehazed_843;agriculture clear primary road
train_dehazed_844;partly_cloudy primary
train_dehazed_845;clear primary
train_dehazed_846;partly_cloudy primary
train_dehazed_847;clear primary
train_dehazed_848;clear primary
train_dehazed_849;habitation haze primary road
train_dehazed_850;clear primary
train_dehazed_851;agriculture clear cultivation primary road
train_dehazed_852;clear primary
train_dehazed_853;clear primary water
train_dehazed_854;clear primary
train_dehazed_855;clear primary
train_dehazed_856;agriculture partly_cloudy primary
train_dehazed_857;agriculture clear primary
train_dehazed_858;agriculture clear primary road
train_dehazed_859;agriculture clear primary road
train_dehazed_860;cloudy
train_dehazed_861;clear primary road water
train_dehazed_862;clear primary water
train_dehazed_863;clear primary
train_dehazed_864;clear primary blooming
train_dehazed_865;clear cultivation habitation primary water
train_dehazed_866;agriculture clear habitation primary road
train_dehazed_867;agriculture clear habitation primary road
train_dehazed_868;clear primary
train_dehazed_869;clear primary
train_dehazed_870;partly_cloudy primary water
train_dehazed_871;clear primary road selective_logging
train_dehazed_872;agriculture clear primary road water
train_dehazed_873;partly_cloudy primary
train_dehazed_874;partly_cloudy primary road water
train_dehazed_875;agriculture clear primary road
train_dehazed_876;agriculture clear cultivation primary
train_dehazed_877;clear primary
train_dehazed_878;clear primary
train_dehazed_879;agriculture haze primary
train_dehazed_880;clear primary
train_dehazed_881;partly_cloudy primary
train_dehazed_882;agriculture partly_cloudy primary
train_dehazed_883;agriculture clear primary
train_dehazed_884;partly_cloudy primary
train_dehazed_885;cultivation haze primary
train_dehazed_886;clear primary
train_dehazed_887;partly_cloudy primary
train_dehazed_888;cloudy
train_dehazed_889;clear primary
train_dehazed_890;agriculture clear primary
train_dehazed_891;clear primary
train_dehazed_892;clear primary blooming
train_dehazed_893;cloudy
train_dehazed_894;agriculture clear cultivation primary
train_dehazed_895;agriculture clear primary road
train_dehazed_896;agriculture clear habitation primary
train_dehazed_897;blooming partly_cloudy primary
train_dehazed_898;clear cultivation primary water
train_dehazed_899;clear primary
train_dehazed_900;partly_cloudy primary water
train_dehazed_901;agriculture clear primary
train_dehazed_902;cloudy
train_dehazed_903;clear primary
train_dehazed_904;partly_cloudy primary
train_dehazed_905;clear primary
train_dehazed_906;clear primary
train_dehazed_907;clear cultivation primary
train_dehazed_908;clear primary
train_dehazed_909;agriculture clear primary
train_dehazed_910;clear primary road
train_dehazed_911;clear primary
train_dehazed_912;partly_cloudy primary
train_dehazed_913;clear cultivation habitation primary
train_dehazed_914;clear cultivation primary
train_dehazed_915;clear primary water
train_dehazed_916;agriculture clear primary water
train_dehazed_917;clear primary
train_dehazed_918;clear primary
train_dehazed_919;clear primary water
train_dehazed_920;haze primary
train_dehazed_921;agriculture clear primary
train_dehazed_922;clear primary
train_dehazed_923;partly_cloudy primary water
train_dehazed_924;blow_down clear primary
train_dehazed_925;agriculture clear cultivation primary
train_dehazed_926;clear primary
train_dehazed_927;clear primary
train_dehazed_928;partly_cloudy primary water
train_dehazed_929;clear primary
train_dehazed_930;clear primary
train_dehazed_931;agriculture clear primary
train_dehazed_932;agriculture clear primary road
train_dehazed_933;clear primary water
train_dehazed_934;clear primary water
train_dehazed_935;partly_cloudy primary
train_dehazed_936;clear primary
train_dehazed_937;clear primary
train_dehazed_938;cloudy
train_dehazed_939;clear primary
train_dehazed_940;agriculture clear primary road
train_dehazed_941;clear primary water
train_dehazed_942;partly_cloudy primary
train_dehazed_943;clear primary water
train_dehazed_944;clear primary road
train_dehazed_945;clear primary
train_dehazed_946;clear primary
train_dehazed_947;clear cultivation primary
train_dehazed_948;agriculture clear cultivation primary
train_dehazed_949;agriculture clear cultivation habitation primary road
train_dehazed_950;clear primary road water
train_dehazed_951;cultivation partly_cloudy primary water
train_dehazed_952;partly_cloudy primary water
train_dehazed_953;agriculture habitation partly_cloudy primary road water
train_dehazed_954;partly_cloudy primary
train_dehazed_955;clear primary
train_dehazed_956;clear primary water
train_dehazed_957;clear habitation primary road
train_dehazed_958;agriculture partly_cloudy primary water
train_dehazed_959;agriculture clear primary
train_dehazed_960;agriculture clear primary water
train_dehazed_961;partly_cloudy primary
train_dehazed_962;clear primary
train_dehazed_963;haze primary
train_dehazed_964;clear primary
train_dehazed_965;haze primary
train_dehazed_966;agriculture clear primary road
train_dehazed_967;clear primary
train_dehazed_968;haze primary
train_dehazed_969;partly_cloudy primary
train_dehazed_970;cloudy
train_dehazed_971;clear primary
train_dehazed_972;partly_cloudy primary water
train_dehazed_973;agriculture clear primary
train_dehazed_974;bare_ground clear primary road water
train_dehazed_975;partly_cloudy primary
train_dehazed_976;clear primary
train_dehazed_977;agriculture clear habitation primary road water
train_dehazed_978;clear primary
train_dehazed_979;clear primary water
train_dehazed_980;clear primary
train_dehazed_981;clear primary
train_dehazed_982;agriculture clear habitation primary road
train_dehazed_983;clear primary
train_dehazed_984;cloudy
train_dehazed_985;clear primary
train_dehazed_986;agriculture clear cultivation primary
train_dehazed_987;agriculture haze primary
train_dehazed_988;agriculture partly_cloudy primary road
train_dehazed_989;haze primary water
train_dehazed_990;clear primary
train_dehazed_991;agriculture clear primary road
train_dehazed_992;agriculture clear cultivation primary
train_dehazed_993;clear habitation primary water
train_dehazed_994;artisinal_mine partly_cloudy primary water
train_dehazed_995;clear primary
train_dehazed_996;partly_cloudy primary road
train_dehazed_997;artisinal_mine clear primary road selective_logging water
train_dehazed_998;agriculture cultivation partly_cloudy primary road
train_dehazed_999;clear primary
train_dehazed_1000;partly_cloudy primary
train_dehazed_1001;clear primary
train_dehazed_1002;clear primary
train_dehazed_1003;clear primary
train_dehazed_1004;clear primary water
train_dehazed_1005;clear primary
train_dehazed_1006;clear primary
train_dehazed_1007;clear primary
train_dehazed_1008;clear primary
train_dehazed_1009;agriculture clear primary road
train_dehazed_1010;clear primary
train_dehazed_1011;clear primary road water
train_dehazed_1012;clear cultivation primary road water
train_dehazed_1013;partly_cloudy primary
train_dehazed_1014;agriculture partly_cloudy primary road
train_dehazed_1015;clear primary
train_dehazed_1016;clear primary road
train_dehazed_1017;clear primary
train_dehazed_1018;clear primary
train_dehazed_1019;agriculture clear habitation primary road
train_dehazed_1020;clear primary water
train_dehazed_1021;clear primary
train_dehazed_1022;haze primary
train_dehazed_1023;agriculture clear primary
train_dehazed_1024;clear primary
train_dehazed_1025;agriculture clear cultivation primary
train_dehazed_1026;clear primary
train_dehazed_1027;clear primary water
train_dehazed_1028;partly_cloudy primary
train_dehazed_1029;clear primary
train_dehazed_1030;partly_cloudy water
train_dehazed_1031;agriculture clear primary water
train_dehazed_1032;agriculture partly_cloudy primary road
train_dehazed_1033;clear primary water
train_dehazed_1034;agriculture clear cultivation primary road
train_dehazed_1035;clear primary
train_dehazed_1036;partly_cloudy primary
train_dehazed_1037;clear primary water
train_dehazed_1038;agriculture partly_cloudy
train_dehazed_1039;clear primary
train_dehazed_1040;clear primary
train_dehazed_1041;agriculture habitation partly_cloudy primary road
train_dehazed_1042;clear primary
train_dehazed_1043;agriculture clear habitation primary road
train_dehazed_1044;clear primary
train_dehazed_1045;agriculture clear cultivation habitation primary road water
train_dehazed_1046;agriculture clear habitation primary road
train_dehazed_1047;agriculture clear cultivation primary
train_dehazed_1048;partly_cloudy primary
train_dehazed_1049;clear primary
train_dehazed_1050;agriculture clear primary
train_dehazed_1051;clear primary
train_dehazed_1052;clear primary
train_dehazed_1053;haze primary
train_dehazed_1054;agriculture clear habitation primary road
train_dehazed_1055;clear primary
train_dehazed_1056;clear primary
train_dehazed_1057;partly_cloudy primary
train_dehazed_1058;partly_cloudy primary
